Genes,GeneShortNames,UsedReactions,Cancer_Normal_Malignant,Cancer_Tumor_Malignant,Fibroblast_Normal_FGFR2+,Fibroblast_Tumor_FGFR2+,Fibroblast_Normal_ICAM1+,Fibroblast_Tumor_ICAM1+,Fibroblast_Normal_FAP+,Fibroblast_Tumor_FAP+,Fibroblast_Normal_ICAM1-,Fibroblast_Tumor_ICAM1-,Fibroblast_Normal_MFAP5+,Fibroblast_Tumor_MFAP5+,Fibroblast_Normal_CD73+,Fibroblast_Tumor_CD73+,Fibroblast_Normal_DES+,Fibroblast_Tumor_DES+,Macrophage_Normal_THBS1+,Macrophage_Tumor_THBS1+,Macrophage_Normal_VCAN+,Macrophage_Tumor_VCAN+,Macrophage_Normal_MARCO+,Macrophage_Tumor_MARCO+
ENSG00000151665,PIGF,"MAR08393, MAR08395, MAR08396, MAR08398, MAR08401, MAR01513",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,0,106.812764140055,0,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,0,0,142.574081012197,0,142.574081012198,0,142.574081012197,0
ENSG00000151689,INPP1,"MAR06561, MAR06569",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000151692,RNF144A,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000151726,ACSL1,"MAR00188, MAR00192, MAR00196, MAR00200, MAR00204, MAR00209, MAR00213, MAR00217, MAR00226, MAR00233, MAR00237, MAR00241, MAR00245, MAR00249, MAR00255, MAR00259, MAR00263, MAR00267, MAR00271, MAR00275, MAR00279, MAR00283, MAR00289, MAR00293, MAR00297, MAR00301, MAR00305, MAR00309, MAR00313, MAR00319, MAR00323, MAR00327, MAR00331, MAR00337, MAR00341, MAR00345, MAR00349, MAR00353, MAR00357, MAR00361, MAR00365, MAR00369, MAR00373, MAR00377, MAR00381, MAR00385, MAR00389, MAR00393, MAR00397, MAR00401, MAR00405, MAR00409, MAR00413, MAR00417, MAR00421, MAR00425, MAR00429, MAR00433, MAR00437, MAR02942, MAR02943, MAR02944, MAR02945, MAR02946, MAR02947, MAR02948, MAR02949, MAR02951, MAR02952, MAR02954, MAR02955, MAR02956, MAR02957, MAR02959, MAR02961, MAR02962, MAR02963, MAR02964, MAR02965, MAR02966, MAR02967, MAR02968, MAR02969, MAR02970, MAR02971, MAR02972, MAR02973, MAR02974, MAR02975, MAR02976, MAR02977, MAR02978, MAR02979, MAR02980, MAR02981, MAR02982, MAR02983, MAR02984, MAR02985, MAR02986, MAR02987, MAR02988, MAR02989, MAR02990, MAR02991, MAR02992, MAR02994, MAR02996, MAR02998, MAR02999, MAR03000, MAR03001, MAR03002, MAR03003, MAR01157, MAR01158, MAR01159, MAR01160, MAR01200, MAR01201, MAR01202, MAR01203, MAR01248, MAR01249, MAR01250, MAR01251, MAR01263, MAR01264, MAR01265, MAR01266, MAR01290, MAR00737, MAR02310, MAR02312, MAR02313, MAR02314, MAR02786, MAR02802, MAR03273, MAR03274, MAR03387, MAR03801, MAR03803, MAR03805, MAR03846, MAR03872, MAR03874, MAR12737",0,89.1088006326229,0,0,0,0,0,71.2139443759567,0,89.0234077051451,0,0,89.0008927885529,71.2921385935629,0,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000151729,SLC25A4,"MAR06328",71.2410360926263,89.1088006326229,0,0,0,0,0,0,0,0,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,0,0,0,0,0,0
ENSG00000151790,TDO2,"MAR04214",0,0,106.930560759148,106.938207890344,0,89.0258942165223,106.812764140055,71.2139443759567,0,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,0,0,0,0,0,0,0
ENSG00000151883,PARP8,"MAR09487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152127,MGAT5,"MAR07328, MAR08694",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000152234,ATP5F1A,"MAR06916",53.4307770694697,71.2870405060987,89.1088006326234,89.1151732419531,71.2139443759567,71.2207153732208,89.0106367833791,53.4104582819675,89.0234077051452,71.2187261641161,89.0234077051451,71.2187261641161,71.2870405060987,53.4691039451721,89.1088006326234,106.930560759146,124.752320885671,124.752320885673,124.752320885673,124.576706614758,124.752320885673,124.752320885673
ENSG00000152254,G6PC2,"MAR04521, MAR08652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152256,PDK1,"MAR09517",0,89.1088006326229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000152270,PDE3B,"MAR04014, MAR04048, MAR08083, MAR08085, MAR08087",71.2410360926263,0,106.930560759148,106.938207890344,0,89.0258942165223,106.812764140055,0,0,0,106.828089246174,0,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,0,0
ENSG00000152402,GUCY1A2,"MAR04000, MAR04022",0,0,0,0,88.9088916492343,0,0,0,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,0,0,0,0,0,0,0,0,0,0
ENSG00000152455,SUV39H2,"MAR04241, MAR06975, MAR06976, MAR06977, MAR08025, MAR08026, MAR08027",0,0,0,0,0,0,0,0,0,0,0,89.0234077051451,0,0,0,0,0,0,0,0,0,0
ENSG00000152463,OLAH,"MAR02172, MAR02177, MAR02182, MAR02248, MAR02253, MAR02258, MAR00723, MAR00724, MAR00725, MAR00726, MAR00729, MAR02329",71.2410360926263,89.1088006326229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.574081012198,0,142.574081012197,0
ENSG00000152465,NMT2,"MAR09512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152484,USP12,"MAR09490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152556,PFKM,"MAR04379, MAR04301, MAR04567",0,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,0,106.930560759148,124.752320885673,0,0,0,0,0,0
ENSG00000152620,NADK2,"MAR04268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152642,GPD1L,"MAR00479, MAR00481",0,89.1088006326229,0,0,0,0,0,0,0,0,0,0,89.0008927885529,0,106.930560759148,0,0,0,0,0,0,0
ENSG00000152683,SLC30A6,"MAR09199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152779,SLC16A12,"MAR05292, MAR08496",0,0,106.930560759148,0,0,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,0,0,0,71.2921385935629,0,124.752320885673,0,142.574081012198,0,0,0,0
ENSG00000152782,PANK1,"MAR04714, MAR04715, MAR04718, MAR04730, MAR04731",71.2410360926263,89.1088006326229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152904,GGPS1,"MAR01532, MAR01457, MAR01460, MAR11408",71.2410360926263,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000152952,PLOD2,"MAR06983, MAR09553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000153015,CWC27,"MAR09492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000153086,ACMSD,"MAR04231, RSR00006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000153201,RANBP2,"MAR07796, MAR13086",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000153207,AHCTF1,"MAR13086",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000153253,SCN3A,"MAR01527",0,0,0,0,88.9088916492343,89.0258942165223,0,0,106.828089246174,89.0234077051451,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000153291,SLC25A27,"MAR07638, MAR13080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.930560759148,0,0,0,0,0,0,0
ENSG00000153395,LPCAT1,"MAR01088, MAR01091, MAR00632, MAR00644, MAR07613, MAR08521, MAR07602, MAR07614",0,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,0,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,0,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,0,142.574081012197
ENSG00000153574,RPIA,"MAR04351, MAR04352",71.2405453159262,89.1081863691887,106.929823643026,-0,88.9085796530678,89.0258942165262,97.9118690136426,71.2134539724518,97.9259170759552,89.0231011607365,97.9259170759553,80.1212048803282,3.33802719052413e-09,71.2921385935629,106.929823643026,115.924789632987,142.574081012197,142.574081012198,142.574081012198,142.373378988295,133.759372653447,133.759372653447
ENSG00000153786,ZDHHC7,"MAR01088, MAR01091",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000153827,TRIP12,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000153904,DDAH1,"MAR09513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000153933,DGKE,"MAR00604",0,89.1088006326229,106.930560759148,106.938207890344,0,0,0,0,0,0,0,0,0,71.2921385935629,106.930560759148,0,0,0,142.574081012198,0,142.574081012197,0
ENSG00000153936,HS2ST1,"MAR06829, MAR07218, MAR04549",0,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,0,142.574081012197
ENSG00000153976,HS3ST3A1,"MAR07222",0,0,0,0,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,0,0,0,0,0,0,124.752320885673,0,0,0,0,0,0
ENSG00000154025,SLC5A10,"MAR05450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154027,AK5,"MAR04002, MAR04004, MAR04480, MAR07800, MAR07802, MAR08461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154080,CHST9,"MAR06829, MAR04549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154227,CERS3,"MAR00750, MAR00758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154252,GAL3ST2,"MAR06829, MAR04549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154269,ENPP3,"MAR04127, MAR04255, MAR04732, MAR06509, MAR02021",0,89.1088006326229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154370,TRIM11,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154447,SH3RF1,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154518,ATP5MC3,"MAR06916",53.4307770694697,71.2870405060987,89.1088006326234,89.1151732419531,71.2139443759567,71.2207153732208,89.0106367833791,53.4104582819675,89.0234077051452,71.2187261641161,89.0234077051451,71.2187261641161,71.2870405060987,53.4691039451721,89.1088006326234,106.930560759146,124.752320885671,124.752320885673,124.752320885673,124.576706614758,124.752320885673,124.752320885673
ENSG00000154678,PDE1C,"MAR04014, MAR04048, MAR08083, MAR08085, MAR08087",0,0,106.930560759148,106.938207890344,0,89.0258942165223,106.812764140055,0,0,89.0234077051451,0,89.0234077051451,89.0008927885529,0,106.930560759148,0,0,0,0,0,0,0
ENSG00000154723,ATP5PF,"MAR06916",53.4307770694697,71.2870405060987,89.1088006326234,89.1151732419531,71.2139443759567,71.2207153732208,89.0106367833791,53.4104582819675,89.0234077051452,71.2187261641161,89.0234077051451,71.2187261641161,71.2870405060987,53.4691039451721,89.1088006326234,106.930560759146,124.752320885671,124.752320885673,124.752320885673,124.576706614758,124.752320885673,124.752320885673
ENSG00000154914,USP43,"MAR09490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154930,ACSS1,"MAR04099, MAR00153, MAR03797, MAR04331, MAR04459, MAR04460, MAR03796",71.2410360926263,89.1088006326229,0,0,0,0,0,0,0,0,0,0,89.0008927885529,0,0,124.752320885673,142.574081012197,142.574081012198,142.574081012198,0,0,0
ENSG00000155016,CYP2U1,"MAR02455, MAR02456, MAR02457, MAR02458, MAR00931, MAR00932, MAR00933, MAR00934, MAR00935, MAR00936, MAR00937, MAR00938, MAR00939, MAR00940, MAR00942, MAR00943, MAR00944, MAR00946, MAR00947, MAR00948, MAR00950, MAR00951, MAR00954, MAR00955, MAR00956, MAR00991, MAR00992, MAR00993, MAR00994, MAR01149, MAR01150, MAR01151, MAR01152, MAR01153, MAR01154, MAR01155, MAR01156, MAR01193, MAR01194, MAR01195, MAR01196, MAR07940, MAR07941, MAR07957, MAR02029, MAR02030, MAR02031, MAR02032, MAR02033, MAR02034, MAR02042, MAR02043, MAR02053, MAR02054, MAR06657, MAR06658",0,0,106.930560759148,106.938207890344,0,89.0258942165223,0,0,0,0,106.828089246174,0,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,0,0,0,0,0
ENSG00000155085,AK9,"MAR04002, MAR04004, MAR04480, MAR07883, MAR07886, MAR07890, MAR07894, MAR07895, MAR04908, MAR04907, MAR04906",71.2410360926263,89.1088006326229,0,0,0,0,0,0,0,0,0,0,0,0,0,124.752320885673,0,0,0,0,142.574081012197,0
ENSG00000155097,ATP6V1C1,"MAR00080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155099,PIP4P2,"MAR06553",0,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000155189,AGPAT5,"MAR00588, MAR00580, MAR00589, MAR00590, MAR00591, MAR00592, MAR00593, MAR00594",71.2410360926263,0,0,0,0,89.0258942165223,0,0,0,0,0,0,0,0,0,0,142.574081012197,142.574081012198,142.574081012198,0,142.574081012197,142.574081012197
ENSG00000155252,PI4K2A,"MAR06546, MAR08830",0,89.1088006326229,106.930560759148,106.938207890344,0,0,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,0,0,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,0,142.574081012197
ENSG00000155287,SLC25A28,"MAR05420",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000155313,USP25,"MAR09490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155368,DBI,"MAR00169, MAR07757, MAR04438, MAR04439, MAR04566, MAR04578, MAR04616, MAR06485, MAR06487, MAR06489, MAR06491, MAR06493, MAR06499, MAR06502, MAR06503, MAR06528, MAR06538, MAR06586, MAR06593, MAR06688",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.8610570190653,89.0258942165223,106.812763512979,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,88.9640161657963,71.2921385935627,106.930560759148,124.752320885673,142.574081012197,142.574081012197,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000155380,SLC16A1,"MAR03858, MAR04928, MAR04935, MAR04976, MAR05018, MAR05998, MAR06000, MAR06001, MAR06002, MAR06003, MAR06004, MAR06005, MAR06006, MAR06007, MAR06008, MAR06009, MAR06010, MAR06011, MAR06012, MAR06013, MAR06014, MAR06015, MAR06016, MAR06017, MAR06018, MAR06019, MAR06020, MAR06021, MAR06022, MAR06023, MAR06024, MAR06025, MAR06026, MAR06027, MAR06028, MAR06029, MAR06030, MAR06031, MAR06032, MAR06033, MAR06034, MAR06035, MAR06036, MAR06037, MAR06038, MAR06039, MAR06040, MAR06041, MAR06042, MAR06043, MAR06044, MAR06045, MAR06046, MAR06047, MAR06048, MAR06049, MAR06050, MAR06051, MAR06052, MAR06053, MAR06054, MAR07666, MAR08075, MAR08364, MAR04977, MAR05016, MAR05348, MAR05349, MAR05411, MAR08365, MAR08513, MAR01443, MAR03007, MAR04930, MAR00093, MAR00097, MAR11396, MAR11442, MAR11780, MAR12509",-0,89.1088006326229,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,142.574081012197,-0,-0,-0,142.574081012198,-0
ENSG00000155465,SLC7A7,"MAR05070, MAR05073, MAR05074, MAR05076, MAR05077, MAR05078, MAR05079, MAR05080, MAR05082, MAR05084, MAR05085, MAR05087, MAR05088, MAR05089, MAR05091, MAR05092, MAR05842, MAR05873, MAR06863, MAR06897, MAR07102, MAR07105, MAR07151, MAR07153, MAR07189, MAR11804",0,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,0,0,0,71.2921385935629,0,0,142.574081012197,142.574081012198,142.574081012197,142.373378988295,142.574081012198,142.574081012201
ENSG00000155561,NUP205,"MAR07796, MAR13086",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000155660,PDIA4,"MAR09806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155827,RNF20,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155850,SLC26A2,"MAR01914, MAR04946, MAR06534, MAR07902, MAR09590",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000155886,SLC24A2,"MAR07631, MAR07632, MAR01529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155893,PXYLP1,"MAR04270, MAR06507, MAR09569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155897,ADCY8,"MAR04000, MAR04022",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000156006,NAT2,"MAR09527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156096,UGT2B4,"MAR06798, MAR06799, MAR06800, MAR06801, MAR06828, MAR06830, MAR06836, MAR06837, MAR06842, MAR06843, MAR02461, MAR02462, MAR02463, MAR02464, MAR02467, MAR02468, MAR02469, MAR02470, MAR04766, MAR07648, MAR07984, MAR07987, MAR06666, MAR06667, MAR06668, MAR06669, MAR06679, MAR06680, MAR06685, MAR06686, MAR06704, MAR06705, MAR06490, MAR06495, MAR07039, MAR07065, MAR07066, MAR09573, MAR09574, MAR02617, MAR02627, MAR02631, MAR02637, MAR03051, MAR03052, MAR03207, MAR12250, MAR12251, MAR12258, MAR12259, MAR12335, MAR12403",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000156110,ADK,"MAR04012, MAR04083",71.2410360926263,89.1088006326229,106.930560759148,0,0,89.0258942165223,106.812764140055,71.2139443759567,0,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,0,142.574081012197
ENSG00000156136,DCK,"MAR04012, MAR04513, MAR04083, MAR08477, MAR08478, MAR08479",71.2410360926263,89.1088006326229,0,0,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,0,106.930560759148,0,142.574081012197,142.574081012198,142.574081012198,124.606525768112,142.574081012197,142.574081012197
ENSG00000156219,ART3,"MAR07623, MAR07625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156222,SLC28A1,"MAR04845, MAR04983, MAR05038, MAR05039, MAR05040, MAR06351, MAR06352, MAR12471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156256,USP16,"MAR09490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156269,NAA11,"MAR04426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
